Date,AAPL,ABT,AMZN,AVGO,BA,BAC,BRK-B,CAT,CMCSA,COST,CRM,CSCO,CVX,DIS,GE,GOOGL,GS,HD,HON,IBM,INTC,JNJ,JPM,KO,LLY,MA,MCD,META,MRK,MS,MSFT,NKE,NVDA,ORCL,PEP,PFE,PG,PM,QCOM,SAP,SBUX,TMO,TXN,UNH,UPS,V,VZ,WFC,WMT,XOM
2025-03-27,223.08717346191406,129.58389282226562,201.36000061035156,170.9655303955078,179.11000061035156,41.85909652709961,534.52001953125,335.477783203125,36.31232833862305,934.90869140625,276.00811767578125,59.94354248046875,161.03341674804688,99.35125732421875,205.09434509277344,161.793212890625,550.4575805664062,356.1525573730469,198.6010284423828,241.6077423095703,23.6200008392334,159.5518035888672,244.23130798339844,69.21981048583984,816.9922485351562,555.2018432617188,307.32708740234375,601.2202758789062,85.15542602539062,116.52887725830078,388.4972839355469,64.61515045166016,111.40978240966797,144.69908142089844,145.19125366210938,23.708057403564453,165.3696746826172,151.04180908203125,155.34442138671875,265.74725341796875,96.81610870361328,510.3080749511719,176.3704833984375,505.4757995605469,105.35733795166016,347.97711181640625,42.80930709838867,71.09201049804688,85.05104064941406,114.73361206054688
2025-03-28,217.15740966796875,129.06101989746094,192.72000122070312,168.11260986328125,173.30999755859375,40.5706672668457,526.3099975585938,325.9760437011719,35.58355712890625,925.8558959960938,268.2189636230469,59.416351318359375,160.49229431152344,96.9972915649414,199.11724853515625,153.90499877929688,534.8968505859375,351.6556091308594,195.04945373535156,239.43905639648438,22.709999084472656,160.1190948486328,239.04393005371094,68.85777282714844,817.8275146484375,538.3138427734375,301.8231506347656,575.4385986328125,86.73994445800781,112.93509674072266,376.78009033203125,62.15034484863281,109.65010070800781,139.8254852294922,144.80322265625,23.89764404296875,164.70314025878906,151.18798828125,150.18167114257812,265.5986022949219,95.71916961669922,498.8189697265625,172.04806518554688,505.7894287109375,104.07608032226562,341.0049133300781,42.78074264526367,69.52814483642578,84.57428741455078,114.5779037475586
2025-03-31,221.37301635742188,130.86639404296875,190.25999450683594,166.43267822265625,170.5500030517578,41.04275894165039,532.5800170898438,326.0848083496094,35.85563278198242,941.9100341796875,266.619384765625,60.246185302734375,161.65184020996094,97.62039947509766,199.38619995117188,154.21412658691406,538.0188598632812,359.8443603515625,196.35694885253906,244.01194763183594,22.709999084472656,162.2023468017578,241.45553588867188,70.0809097290039,821.2081298828125,545.7919921875,307.0126037597656,575.0594482421875,87.25515747070312,114.24726867675781,373.3883361816406,62.33692169189453,108.3603286743164,138.77334594726562,145.45318603515625,24.020877838134766,167.04579162597656,154.66659545898438,151.056884765625,266.0346374511719,96.0717544555664,496.2658386230469,175.3362274169922,513.3463134765625,104.38927459716797,348.5739440917969,43.1901741027832,70.61006164550781,87.1964340209961,115.74576568603516
2025-04-01,222.4293975830078,129.9193115234375,192.1699981689453,167.5161895751953,168.1699981689453,40.80671691894531,532.989990234375,326.84613037109375,35.680728912353516,950.4948120117188,268.4474792480469,60.334049224853516,162.8307342529297,96.61156463623047,203.01231384277344,156.637451171875,540.1461791992188,358.8919982910156,197.93338012695312,245.66055297851562,22.049999237060547,149.88851928710938,239.8412322998047,70.3255386352539,800.6458740234375,546.1803588867188,308.2509765625,584.6776123046875,84.68882751464844,113.3365707397461,380.1520080566406,63.59387969970703,110.13001251220703,140.8875732421875,145.19125366210938,23.262523651123047,167.1830291748047,154.04298400878906,150.50619506835938,267.9176330566406,96.20886993408203,481.6750793457031,173.66775512695312,512.7288208007812,103.69644927978516,344.4860534667969,43.20922088623047,70.13794708251953,88.22940063476562,115.85282897949219
2025-04-02,223.12701416015625,130.1560821533203,196.00999450683594,171.06492614746094,168.55999755859375,41.16078567504883,537.719970703125,330.89007568359375,35.89644241333008,961.131103515625,269.77880859375,60.35357666015625,160.8594970703125,96.80936431884766,199.00765991210938,156.6074981689453,554.5743408203125,364.16461181640625,200.28872680664062,245.30726623535156,21.979999542236328,151.9522247314453,241.96737670898438,69.7971420288086,813.5618896484375,545.05517578125,306.2361145019531,582.6123046875,84.18333435058594,116.79327392578125,380.102294921875,63.79026412963867,110.39995574951172,144.77850341796875,144.65769958496094,23.414194107055664,166.14401245117188,152.172119140625,151.5190887451172,268.9879455566406,97.3646011352539,487.7487487792969,173.86288452148438,512.8072509765625,104.58857727050781,344.46612548828125,42.59983444213867,71.07233428955078,89.15311431884766,115.49273681640625
2025-04-03,202.49755859375,129.86013793945312,178.41000366210938,153.09262084960938,150.91000366210938,36.60704040527344,530.1599731445312,302.3156433105469,35.02378845214844,963.122802734375,253.57456970214844,56.3241081237793,150.85829162597656,87.86824798583984,186.9139862060547,150.30491638183594,503.4897155761719,349.4562683105469,191.65553283691406,238.9385986328125,22.43000030517578,156.3144073486328,225.10585021972656,71.60738372802734,784.5977783203125,528.2965698242188,312.8114013671875,530.4202880859375,83.97919464111328,105.68875885009766,371.12042236328125,54.57917404174805,101.78153228759766,136.21249389648438,146.84039306640625,23.025537490844727,168.976806640625,157.9210968017578,137.10272216796875,261.97137451171875,86.44401550292969,468.7697448730469,160.21261596679688,529.7047729492188,95.02185821533203,337.5635070800781,43.437740325927734,64.59064483642578,86.6700210571289,109.4197998046875
2025-04-04,187.738037109375,122.76679992675781,171.0,145.41859436035156,136.58999633789062,33.82364273071289,493.5400085449219,284.83477783203125,32.72939682006836,912.7298583984375,239.19842529296875,53.60176086425781,138.4510498046875,82.6163330078125,166.1734161376953,145.19903564453125,463.6816711425781,347.482666015625,177.10609436035156,223.22784423828125,19.850000381469727,149.8787384033203,208.25929260253906,68.42721557617188,734.0074462890625,487.6897888183594,294.96282958984375,503.5910339355469,79.19649505615234,97.75696563720703,357.9211730957031,56.21910095214844,94.29288482666016,127.31892395019531,142.2228240966797,21.77425193786621,160.5078582763672,146.7642059326172,125.34151458740234,246.2733154296875,80.41075897216797,436.7358703613281,147.7136993408203,514.6205444335938,92.73458099365234,311.44482421875,40.97163009643555,59.97773742675781,82.6275405883789,101.54640197753906
2025-04-07,180.84161376953125,123.18114471435547,175.25999450683594,153.2218475341797,138.86000061035156,34.994049072265625,490.3800048828125,276.9051208496094,32.81764221191406,904.4140014648438,242.6260528564453,53.4739990234375,135.42654418945312,82.38884735107422,167.06002807617188,146.34585571289062,458.4619445800781,335.3173828125,173.8327178955078,221.55963134765625,19.56999969482422,147.31619262695312,212.37933349609375,66.9007568359375,719.6098022460938,483.4578552246094,294.74664306640625,515.0850830078125,78.91458892822266,98.8243179321289,355.9517517089844,54.6086311340332,97.62227630615234,126.21715545654297,138.90516662597656,21.451950073242188,157.0575408935547,147.35858154296875,127.56397247314453,239.37567138671875,78.35395812988281,436.69598388671875,150.26031494140625,514.2774047851562,90.69405364990234,310.6391906738281,40.54315948486328,61.14817428588867,83.26321411132812,100.18388366699219
2025-04-08,171.83242797851562,122.28338623046875,170.66000366210938,155.1005859375,139.38999938964844,34.453102111816406,492.6400146484375,270.8540954589844,32.199920654296875,905.031494140625,242.407470703125,52.274986267089844,132.31504821777344,80.82613372802734,168.72366333007812,144.30149841308594,455.2217102050781,329.1610412597656,169.56710815429688,216.89842224121094,18.1299991607666,146.70980834960938,214.7859649658203,66.94967651367188,722.1055297851562,477.88165283203125,294.6876525878906,509.29815673828125,76.74681854248047,98.22698974609375,352.66937255859375,52.31077194213867,96.28252410888672,123.57687377929688,136.10165405273438,20.70307731628418,155.2539825439453,145.4097900390625,122.58805847167969,235.401611328125,78.05034637451172,418.18572998046875,142.46434020996094,542.0936889648438,87.2394027709961,306.6109619140625,40.152767181396484,61.05965805053711,81.23699188232422,98.07199096679688
2025-04-09,198.17234802246094,125.33184051513672,191.10000610351562,184.04713439941406,160.82000732421875,36.53818893432617,521.4099731445312,297.6191711425781,34.49431228637695,961.2405395507812,263.4501037597656,57.1300048828125,141.10838317871094,90.43981170654297,186.55535888671875,158.27293395996094,509.0442810058594,348.9457092285156,184.6265411376953,230.91148376464844,21.530000686645508,147.65850830078125,232.0880889892578,68.44679260253906,749.4192504882812,514.0548706054688,298.746826171875,584.4481811523438,79.62422180175781,109.3804702758789,388.40777587890625,58.2518310546875,114.30924987792969,138.65426635742188,141.23333740234375,21.319238662719727,159.106201171875,147.91400146484375,141.20343017578125,257.28375244140625,86.8553695678711,452.3339538574219,165.38392639160156,567.0087280273438,94.58528900146484,330.6409606933594,40.83832931518555,65.23979949951172,88.99419403076172,102.96731567382812
